Name,Price,Model_Year,Mileage,Registered ,Engine_Type,Transmission,Assembly,Body_Type,Color,Engine_Capacity,Anti_lock_Braking_System,Air_Bags,Air_conditioning,Alloy_Rims,Climate_Control,Toolbox,Cruise_Control,Front_Camera,Heated_Seats,KeyLess_Entry,Navigation_System,Power_Locks,Power_Mirrors,Power_Steering,Power_Windows,Rear_AC_Vents,Rear_Camera,Rear_seat_Entertainment,Rear_Speakers,Steering_Switches,Sun_Roof
Honda City 1.3 i-VTEC  ,2325000,2019,23000,1,Petrol,0,0,Sedan,Black,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC  ,1950000,2015,71200,1,Petrol,0,0,Sedan,Brown,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC  ,2150000,2017,85000,1,Petrol,0,0,Sedan,White,1300,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC  ,2000000,2015,65000,1,Petrol,0,0,Sedan,White,1300,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC  ,2050000,2017,50000,1,Petrol,0,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC  ,2150000,2018,45000,1,Petrol,0,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC  ,2125000,2017,37000,1,Petrol,0,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC  ,,2018,30000,1,Petrol,0,0,Sedan,White,1300,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC  ,1465000,2011,90000,1,Petrol,0,0,Sedan,Black,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC  ,1825000,2015,87000,1,Petrol,0,0,Sedan,Silver,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC  ,1750000,2017,64532,1,Petrol,0,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC  ,2075000,2016,58000,1,Petrol,0,0,Sedan,Silver,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC  ,2350000,2019,18000,1,Petrol,0,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC  ,1800000,2015,70000,1,Petrol,0,0,Sedan,Silver,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC  ,1325000,2010,142000,1,Petrol,0,0,Sedan,Grey,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC  ,1350000,2009,112000,1,Petrol,0,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC  ,,2012,189000,1,Petrol,0,0,Sedan,Grey,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC  ,1650000,2013,113000,1,Petrol,0,0,Sedan,Red,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC  ,2265000,2018,42900,1,Petrol,0,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC  ,2215000,2017,41000,1,Petrol,0,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC  ,2350000,2019,11000,0,Petrol,0,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC  ,1890000,2015,177800,1,Petrol,0,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC  ,1760000,2014,54000,1,Petrol,0,0,Sedan,Black,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC  ,1875000,2016,62000,1,Petrol,0,0,Sedan,Grey,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC  ,1425000,2011,98000,1,Petrol,0,0,Sedan,Maroon,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC  ,1390000,2010,150000,1,Petrol,0,0,Sedan,Silver,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC  ,1490000,2011,91271,1,Petrol,0,0,Sedan,Black,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC  ,1750000,2013,58000,1,Petrol,0,0,Sedan,Silver,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC  ,1650000,2013,112000,1,Petrol,0,0,Sedan,Assembly,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC  ,1525000,2011,110000,1,Petrol,0,1,Sedan,Silver,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC  ,1750000,2014,72000,1,Petrol,0,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC  ,1800000,2014,72000,1,Petrol,0,0,Sedan,Black,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC  ,1750000,2016,70000,1,Petrol,0,0,Sedan,Black,1300,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC  ,1600000,2012,75000,1,Petrol,0,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2485000,2018,30000,1,Petrol,1,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,2,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2495000,2019,7700,1,Petrol,1,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2480000,2018,18000,1,Petrol,1,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2400000,2018,24000,1,Petrol,1,0,Sedan,Black,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,,2018,25000,1,Petrol,1,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,1412000,2011,95000,1,Petrol,1,0,Sedan,Grey,1300,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2325000,2017,51000,1,Petrol,1,0,Sedan,Brown,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2175000,2016,58200,1,Petrol,1,0,Sedan,Brown,1300,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,1699000,2011,130000,1,Petrol,1,0,Sedan,Grey,1300,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,1790000,2013,72000,1,Petrol,1,0,Sedan,Red,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2350000,2017,64000,1,Petrol,1,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2195000,2016,53000,1,Petrol,1,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2450000,2018,39000,1,Petrol,1,0,Sedan,Grey,1300,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,1875000,2012,82000,1,Petrol,1,0,Sedan,Grey,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,1470000,2012,110000,1,Petrol,1,0,Sedan,Grey,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,1765000,2009,100000,1,Petrol,1,0,Sedan,Silver,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2100000,2016,46000,1,Petrol,1,0,Sedan,Grey,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,1530000,2010,160000,1,Petrol,1,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2150000,2016,41000,1,Petrol,1,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2550000,2019,21000,1,Petrol,1,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2500000,2018,19000,1,Petrol,1,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,1820000,2013,73000,1,Petrol,1,0,Sedan,Grey,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,1995000,2015,65000,1,Petrol,1,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,,2019,13000,1,Petrol,1,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,,2018,2200,1,Petrol,1,0,Sedan,Silver,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2475000,2019,18389,1,Petrol,1,0,Sedan,Silver,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2285000,2017,37300,1,Petrol,1,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2310000,2017,41000,1,Petrol,1,0,Sedan,Silver,1300,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2490000,2018,25000,1,Petrol,1,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2450000,2019,18900,1,Petrol,1,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2325000,2017,63000,1,Petrol,1,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2350000,2017,72700,1,Petrol,1,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2400000,2018,47000,1,Petrol,1,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2460000,2017,60000,1,Petrol,1,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,1985000,2014,71000,1,Petrol,1,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2170000,2016,55000,1,Petrol,1,0,Sedan,Black,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,1490000,2010,95000,1,Petrol,1,0,Sedan,Grey,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2390000,2018,18000,1,Petrol,1,0,Sedan,Silver,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,1700000,2018,27000,1,Petrol,1,0,Sedan,Silver,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2300000,2017,45500,1,Petrol,1,0,Sedan,Silver,1300,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2550000,2019,8000,0,Petrol,1,0,Sedan,Black,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2575000,2019,11000,1,Petrol,1,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2350000,2017,41000,1,Petrol,1,0,Sedan,Silver,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2475000,2019,40500,1,Petrol,1,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,1490000,2014,80000,1,,1,1,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2450000,2018,43400,1,Petrol,1,0,Sedan,Silver,1300,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2380000,2018,34358,1,Petrol,1,0,Sedan,Black,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2500000,2019,20000,0,Petrol,1,0,Sedan,Silver,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2425000,2019,35727,1,Petrol,1,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,,2018,20000,1,Petrol,1,0,Sedan,Grey,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,1735000,2013,86000,1,Petrol,1,0,Sedan,Gold,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2375000,2018,39000,1,Petrol,1,0,Sedan,Grey,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2300000,2018,20000,1,Petrol,1,0,Sedan,Black,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,1575000,2013,69000,1,Petrol,1,0,Sedan,Grey,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2515000,2019,9000,1,Petrol,1,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2200000,2017,33000,1,Petrol,1,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2065000,2017,50000,1,Petrol,1,0,Sedan,Black,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,1625000,2009,110000,1,Petrol,1,0,Sedan,Black,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,1580000,2010,67000,1,Petrol,1,0,Sedan,Maroon,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2489000,2019,23000,1,Petrol,1,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2440000,2018,30500,1,Petrol,1,0,Sedan,Silver,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2450000,2019,42600,1,Petrol,1,0,Sedan,Grey,1300,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,2,0,0
Honda City 1.3 i-VTEC Prosmatec  ,1600000,2011,92000,1,Petrol,1,0,Sedan,Beige,1300,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,,2016,35000,1,Petrol,1,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2425000,2018,37523,1,Petrol,1,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2425000,2018,16000,1,Petrol,1,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2400000,2019,36000,1,Petrol,1,0,Sedan,Black,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2550000,2019,29000,1,Petrol,1,0,Sedan,Silver,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2100000,2016,62000,1,Petrol,1,0,Sedan,Silver,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,1550000,2011,100000,1,Petrol,1,0,Sedan,Maroon,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2275000,2017,58000,1,Petrol,1,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,,2018,30200,1,Petrol,1,0,Sedan,Silver,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2400000,2018,29300,1,Petrol,1,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2465000,2018,20000,1,Petrol,1,0,Sedan,Assembly,1300,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,2,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2500000,2018,120,0,Petrol,1,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,1575000,2009,91580,1,Petrol,1,0,Sedan,Black,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2525000,2019,21000,1,Petrol,1,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2200000,2015,27000,1,Petrol,1,0,Sedan,Grey,1300,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,1575000,2011,78621,1,Petrol,1,1,Sedan,Black,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,1825000,2012,83200,1,Petrol,1,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,,2017,55600,1,Petrol,1,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,1250000,2019,15000,1,Petrol,1,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2475000,2018,25000,1,Petrol,1,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2280000,2017,61000,1,Petrol,1,0,Sedan,Silver,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,1550000,2010,154001,1,Petrol,1,0,Sedan,Grey,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2400000,2017,61000,1,Petrol,1,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2600000,2019,7000,1,Petrol,1,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2450000,2018,52000,1,Petrol,1,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,1695000,2010,108000,1,Petrol,1,0,Sedan,Black,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2400000,2018,19100,1,Petrol,1,0,Sedan,Silver,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2100000,2015,20250,1,Petrol,1,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2130000,2016,50000,1,Petrol,1,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,,2010,70600,1,Petrol,1,0,Sedan,Black,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,1780000,2010,125000,1,Petrol,1,0,Sedan,Silver,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2350000,2017,55613,1,Petrol,1,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2450000,2019,23000,1,Petrol,1,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2375000,2018,38000,1,Petrol,1,0,Sedan,Grey,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2375000,2017,21000,1,Petrol,1,0,Sedan,Silver,1300,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,1900000,2014,79000,1,Petrol,1,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2500000,2019,17000,1,Petrol,1,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2425000,2018,37000,1,Petrol,1,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,1800000,2014,66000,1,Petrol,1,0,Sedan,Red,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2550000,2018,18000,1,Petrol,1,0,Sedan,Silver,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2400000,2018,28000,1,Petrol,1,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,1900000,2014,50700,1,Petrol,1,0,Sedan,Silver,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2550000,2019,17000,1,Petrol,1,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,2375000,2018,72500,1,Petrol,1,0,Sedan,White,1300,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda City 1.3 i-VTEC Prosmatec  ,1855000,2014,87000,1,Petrol,1,0,Sedan,Black,1300,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
